number_of_callers_not_null,is_init,is_static,is_override,uses_variables,call_external_methode,full_name
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.StarOfBethlehemLayer
true,false,false,false,false,false,isInitialized#com.google.android.stardroid.source.proto.SourceProto$PointElementProto
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.NewStarsLayer
true,false,false,false,false,false,isInitialized#com.google.android.stardroid.source.proto.SourceProto$GeocentricCoordinatesProto
true,false,false,false,false,false,initFields#com.google.android.stardroid.source.proto.SourceProto$GeocentricCoordinatesProto
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.NewMessierLayer
true,false,false,false,false,false,isInitialized#com.google.android.stardroid.source.proto.SourceProto$LineElementProto
true,false,false,false,false,false,initFields#com.google.android.stardroid.source.proto.SourceProto$LineElementProto
true,false,false,false,false,false,getImageIndex#com.google.android.stardroid.source.PointSource$Shape
true,false,false,false,false,false,endDrawing#com.google.android.stardroid.renderer.LabelObjectManager
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.PlanetsLayer
true,false,false,false,false,false,getLayerNameId#com.google.android.stardroid.layers.SkyGradientLayer
true,false,false,false,false,false,stop#com.google.android.stardroid.control.ZoomController
true,false,false,false,false,false,start#com.google.android.stardroid.control.ZoomController
true,false,false,false,false,false,initFields#com.google.android.stardroid.source.proto.SourceProto$AstronomicalSourcesProto
true,false,false,false,false,false,isInitialized#com.google.android.stardroid.source.proto.SourceProto$AstronomicalSourcesProto
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.MeteorShowerLayer
true,false,false,false,false,false,compare#com.google.android.stardroid.util.TimingTreeNode$1
true,false,false,false,false,false,start#com.google.android.stardroid.control.ManualOrientationController
true,false,false,false,false,false,stop#com.google.android.stardroid.control.ManualOrientationController
true,false,false,false,false,false,Subtract#com.google.android.stardroid.units.HeliocentricCoordinates
true,false,false,false,false,false,getLayerId#com.google.android.stardroid.layers.GridLayer
true,false,false,false,false,false,isInitialized#com.google.android.stardroid.source.proto.SourceProto$LabelElementProto
true,false,false,false,false,false,findViewAt#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,clamp#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,onPull#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,onOrthoDrag#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,onOrthoFling#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,onOrthoDragFinished#org.tint.ui.views.ScrollerView
true,false,false,false,false,false,onActivityResult#org.tint.ui.managers.LegacyPhoneUIManager
true,false,false,false,false,false,compare#org.tint.utils.IOUtils$2
true,false,false,false,false,false,isHorizontal#org.tint.ui.views.TabsScroller
true,false,false,false,false,false,ease#org.tint.ui.views.TabsScroller
true,false,false,false,false,false,onHideStartPage#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,getStartPageFragment#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,onActivityResult#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,onActionModeFinished#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,onActionModeStarted#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,onMenuVisibilityChanged#org.tint.ui.managers.TabletUIManager
true,false,false,false,false,false,onActionModeStarted#org.tint.ui.managers.PhoneUIManager
true,false,false,false,false,false,onMenuVisibilityChanged#org.tint.ui.managers.PhoneUIManager
true,false,false,false,false,false,loadRawUrl#org.tint.ui.components.CustomWebView
true,false,false,false,false,false,keyAsControl#org.connectbot.service.TerminalKeyListener
true,false,false,false,false,false,pin#org.connectbot.util.UberColorPickerDialog$ColorPickerView
true,false,false,false,false,false,pin#org.connectbot.util.UberColorPickerDialog$ColorPickerView
true,false,false,false,false,false,pinToUnit#org.connectbot.util.UberColorPickerDialog$ColorPickerView
true,false,false,false,false,false,ptInRect#org.connectbot.util.UberColorPickerDialog$ColorPickerView
true,false,false,false,false,false,disablePortForward#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,addPortForward#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,canForwardPorts#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,getPortForwards#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,enablePortForward#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,removePortForward#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,setCompression#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,setUseAuthAgent#org.connectbot.transport.AbsTransport
true,false,false,false,false,false,isUriRelatedField#org.connectbot.HostEditorFragment$HostTextFieldWatcher
true,false,false,false,false,false,setVMS#de.mud.terminal.vt320
true,false,false,false,false,false,setWindowSize#de.mud.terminal.vt320
true,false,false,false,false,false,setBackspace#de.mud.terminal.vt320
true,false,false,false,false,false,sendTelnetCommand#de.mud.terminal.vt320
true,false,false,false,false,false,isMouseReportEnabled#de.mud.terminal.vt320
true,false,false,false,false,false,beep#de.mud.terminal.vt320
true,false,false,false,false,false,setTerminalID#de.mud.terminal.vt320
true,false,false,false,false,false,setIBMCharset#de.mud.terminal.vt320
true,false,false,false,false,false,setDisplay#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getAttributes#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getWindowBase#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getRows#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,showCursor#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,setCursorPosition#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,isCursorVisible#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getBufferSize#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getChar#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getCursorColumn#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getBottomMargin#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,setMargins#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,markLine#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getColumns#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getCursorRow#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,putChar#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getTopMargin#de.mud.terminal.VDUBuffer
true,false,false,false,false,false,getDefaultNickname#org.connectbot.transport.Local
true,false,false,false,false,false,convertAlgorithmName#org.connectbot.PubkeyListActivity
true,false,false,false,false,false,getItemId#org.connectbot.ColorsActivity$ColorsAdapter
true,false,false,false,false,false,createTables#org.connectbot.util.PubkeyDatabase
true,false,false,false,false,false,reset#de.mud.telnet.TelnetProtocolHandler
true,false,false,false,false,false,checkBounds#org.connectbot.bean.SelectionArea
true,false,false,false,false,false,measureNumberOfSetBits#org.connectbot.GeneratePubkeyActivity
true,false,false,false,false,false,onFragment#org.java_websocket.client.WebSocketClient
true,false,false,false,false,false,onWriteDemand#org.java_websocket.client.WebSocketClient
true,false,false,false,false,false,onClosing#org.java_websocket.client.WebSocketClient
true,false,false,false,false,false,onCloseInitiated#org.java_websocket.client.WebSocketClient
true,false,false,false,false,false,onMessage#org.java_websocket.client.WebSocketClient
true,false,false,false,false,false,setTcpNoDelay#org.java_websocket.AbstractWebSocket
true,false,false,false,false,false,isTcpNoDelay#org.java_websocket.AbstractWebSocket
true,false,false,false,false,false,isReuseAddr#org.java_websocket.AbstractWebSocket
true,false,false,false,false,false,setReuseAddr#org.java_websocket.AbstractWebSocket
true,false,false,false,false,false,context#net.gsantner.opoc.util.ContextUtils
true,false,false,false,false,false,isShowSettingsOptionInMainToolbar#net.gsantner.markor.util.AppSettings
true,false,false,false,false,false,isEditorHistoryEnabled#net.gsantner.markor.util.AppSettings
true,false,false,false,false,false,registerPreferenceChangedListener#net.gsantner.opoc.preference.SharedPreferencesPropertyBackend
true,false,false,false,false,false,resetSettings#net.gsantner.opoc.preference.SharedPreferencesPropertyBackend
true,false,false,false,false,false,unregisterPreferenceChangedListener#net.gsantner.opoc.preference.SharedPreferencesPropertyBackend
true,false,false,false,false,false,getContext#net.gsantner.opoc.preference.SharedPreferencesPropertyBackend
true,false,false,false,false,false,gp#net.gsantner.opoc.preference.SharedPreferencesPropertyBackend
true,false,false,false,false,false,clearParagraphSpanType#net.gsantner.markor.ui.hleditor.Highlighter
true,false,false,false,false,false,clearCharacterSpanType#net.gsantner.markor.ui.hleditor.Highlighter
true,false,false,false,false,false,getContentType#net.gsantner.markor.format.TextConverter
true,false,false,false,false,false,onPreferenceClicked#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,getSharedPreferencesName#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,afterOnCreate#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,isAllowedToTint#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,onPreferenceScreenChanged#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,doUpdatePreferences#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,getTitle#net.gsantner.opoc.preference.GsPreferenceFragmentCompat
true,false,false,false,false,false,onBackPressed#net.gsantner.opoc.activity.GsFragmentBase
true,false,false,false,false,false,onFragmentFirstTimeVisible#net.gsantner.opoc.activity.GsFragmentBase
true,false,false,false,false,false,parse#net.gsantner.markor.format.todotxt.TodoTxtTextConverter
true,false,false,false,false,false,findNextLine#net.gsantner.markor.format.markdown.MarkdownTextActions$MarkdownTextActionsImpl
true,false,false,false,false,false,findLineStart#net.gsantner.markor.format.markdown.MarkdownTextActions$MarkdownTextActionsImpl
true,false,false,false,false,false,setFileProviderAuthority#net.gsantner.opoc.util.ShareUtil
true,false,false,false,false,false,setChooserTitle#net.gsantner.opoc.util.ShareUtil
true,false,false,false,false,false,getContextColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,getCategoryColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,getLinkColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,getDateColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,getDoneColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,getPriorityColor#net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors
true,false,false,false,false,false,checkPermissionResult#net.gsantner.opoc.util.PermissionChecker
true,false,false,false,false,false,handleOnSyncFinished#org.freshrss.easyrss.view.AbsViewCtrl
true,false,false,false,false,false,handleOnLogin#org.freshrss.easyrss.view.AbsViewCtrl
true,false,false,false,false,false,handleOnSyncStarted#org.freshrss.easyrss.view.AbsViewCtrl
true,false,false,false,false,false,handleOnDataSyncerProgressChanged#org.freshrss.easyrss.view.AbsViewCtrl
true,false,false,false,false,false,invoke#ch.abertschi.adfree.plugin.interdimcable.InterdimCablePlugin$onPluginDeactivated$1
true,false,false,false,false,false,getBoundReceiver#kotlin.jvm.internal.CallableReference
true,false,false,false,false,false,invoke#ch.abertschi.adfree.plugin.localmusic.LocalMusicPlugin$onPluginDeactivated$1
true,false,false,false,false,false,invoke#ch.abertschi.adfree.util.NotificationUtils$showTextNotification$1
true,false,false,false,false,false,onActivityResult#ch.abertschi.adfree.plugin.localmusic.LocalMusicPlugin
true,false,false,false,false,false,invoke#ch.abertschi.adfree.NotificationChannel$showDefaultAdNotification$1
true,false,false,false,false,false,stripMultipartHeaders#com.amaze.filemanager.utils.cloud.CloudStreamServer$HTTPSession
true,false,false,false,false,false,onErrorResponse#com.amaze.filemanager.ui.views.drawer.Drawer$2
true,false,false,false,false,false,onResourceReady#com.amaze.filemanager.adapters.glide.RecyclerPreloadSizeProvider$SizeViewTarget
true,false,false,false,false,false,onDestroy#com.bumptech.glide.request.target.BaseTarget
true,false,false,false,false,false,onStop#com.bumptech.glide.request.target.BaseTarget
true,false,false,false,false,false,onStart#com.bumptech.glide.request.target.BaseTarget
true,false,false,false,false,false,isPositionHeader#com.amaze.filemanager.adapters.CompressedExplorerAdapter
true,false,false,false,false,false,compare#com.amaze.filemanager.utils.BookSorter
true,false,false,false,false,false,onPreExecute#com.amaze.filemanager.utils.application.AppConfig$CustomAsyncCallbacks
true,false,false,false,false,false,onPostExecute#com.amaze.filemanager.utils.application.AppConfig$CustomAsyncCallbacks
true,false,false,false,false,false,realRelativeDirectory#com.amaze.filemanager.filesystem.compressed.showcontents.Decompressor
true,false,false,false,false,false,onReleaseResources#com.amaze.filemanager.asynchronous.loaders.AppListLoader
true,false,false,false,false,false,compare#com.amaze.filemanager.adapters.data.CompressedObjectParcelable$Sorter
true,false,false,false,false,false,isRoot#com.amaze.filemanager.fragments.CompressedExplorerFragment
true,false,false,false,false,false,onAny#com.afollestad.materialdialogs.MaterialDialog$ButtonCallback
true,false,false,false,false,false,onNegative#com.afollestad.materialdialogs.MaterialDialog$ButtonCallback
true,false,false,false,false,false,onPositive#com.afollestad.materialdialogs.MaterialDialog$ButtonCallback
true,false,false,false,false,false,onNeutral#com.afollestad.materialdialogs.MaterialDialog$ButtonCallback
true,false,false,false,false,false,initMenu#com.amaze.filemanager.fragments.MainFragment$3
true,false,false,false,false,false,onMenuCollapsed#jahirfiquitiva.libs.fabsmenu.FABsMenuListener
true,false,false,false,false,false,onMenuExpanded#jahirfiquitiva.libs.fabsmenu.FABsMenuListener
true,false,false,false,false,false,isUsingOldColorsSystem#com.amaze.filemanager.ui.colors.ColorPreferenceHelper
true,false,false,false,false,false,handles#com.amaze.filemanager.utils.glide.CloudIconModelLoader
true,false,false,false,false,false,appInstalledOrNot#com.amaze.filemanager.utils.share.ShareTask
true,false,false,false,false,false,handles#com.amaze.filemanager.adapters.glide.apkimage.ApkImageModelLoader
true,false,false,false,false,false,isDirectory#com.amaze.filemanager.utils.files.FileListSorter
true,false,false,false,false,false,loadGeneric#com.bumptech.glide.RequestBuilder
true,false,false,false,false,false,stripMultipartHeaders#com.amaze.filemanager.utils.SmbStreamer.StreamServer$HTTPSession
true,false,false,false,false,false,setKeyExchangeFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setRandomFactory#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setFileKeyProviderFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setMACFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setKeepAliveProvider#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setCompressionFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setCipherFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setVersion#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setSignatureFactories#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,setLoggerFactory#net.schmizz.sshj.ConfigImpl
true,false,false,false,false,false,isGranted#com.amaze.filemanager.activities.superclasses.PermissionsActivity
true,false,false,false,false,false,sizeOf#com.amaze.filemanager.utils.LruBitmapCache
true,false,false,false,false,false,isManifestParsingEnabled#com.bumptech.glide.module.AppGlideModule
true,false,false,false,false,false,getDefaultRequestOptions#com.bumptech.glide.RequestManager
true,false,false,false,false,false,getFallbackDrawable#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,isTransformationRequired#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getFallbackId#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getOverrideWidth#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,lock#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,isMemoryCacheable#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getUseUnlimitedSourceGeneratorsPool#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getTheme#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getPriority#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getErrorPlaceholder#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getSizeMultiplier#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,isScaleOnlyOrNoTransform#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getErrorId#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getOnlyRetrieveFromCache#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getResourceClass#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getDiskCacheStrategy#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getOptions#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getOverrideHeight#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getPlaceholderDrawable#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getTransformations#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,isTransformationAllowed#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getSignature#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getPlaceholderId#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,getUseAnimationPool#com.bumptech.glide.request.RequestOptions
true,false,false,false,false,false,onUnhandledMessage#org.libsdl.app.SDLActivity
true,false,false,false,false,false,onCreate#com.liato.bankdroid.BetterPopupWindow
true,false,false,false,false,false,onShow#com.liato.bankdroid.BetterPopupWindow
true,false,false,false,false,false,login#com.liato.bankdroid.banking.Bank
true,false,false,false,false,false,preLogin#com.liato.bankdroid.banking.Bank
true,false,false,false,false,false,getDecimalFormatter#com.liato.bankdroid.banking.Bank
true,false,false,false,false,false,updateTransactions#com.liato.bankdroid.banking.Bank
true,false,false,false,false,false,reset#com.liato.bankdroid.AboutActivity$$ViewInjector
true,false,false,false,false,false,shouldShowActionBar#com.liato.bankdroid.LockableActivity
true,false,false,false,false,false,reset#com.liato.bankdroid.MainActivity$$ViewInjector
true,false,false,false,false,false,getNullValue#com.fasterxml.jackson.databind.JsonDeserializer
true,false,false,false,false,false,getObjectIdReader#com.fasterxml.jackson.databind.JsonDeserializer
true,false,false,false,false,false,getKnownPropertyNames#com.fasterxml.jackson.databind.JsonDeserializer
true,false,false,false,false,false,isCachable#com.fasterxml.jackson.databind.JsonDeserializer
true,false,false,false,false,false,unwrappingDeserializer#com.fasterxml.jackson.databind.JsonDeserializer
true,false,false,false,false,false,getBaseUrlWithCustomerOwner#com.liato.bankdroid.banking.banks.Skandiabanken
true,false,false,false,false,false,getItemId#com.liato.bankdroid.adapters.AccountsAdapter
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.LiabilityAccountBuilder
true,false,false,false,false,false,onProgressUpdate#com.liato.bankdroid.appwidget.AutoRefreshService$DataRetrieverTask
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.PrePaidCardAccountBuilder
true,false,false,false,false,false,handleHistoryChange#com.liato.bankdroid.WebViewActivity$BankWebViewClient
true,false,false,false,false,false,screenMode#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,button#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,startPlugin#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,displayCaps#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,onUnregistered#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,stopPlugin#com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback
true,false,false,false,false,false,asBinder#com.sonyericsson.extras.liveview.IPluginServiceCallbackV1$Stub
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.TransactionAccountBuilder
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.CreditCardAccountBuilder
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.AccountBuilder
true,false,false,false,false,false,reset#com.liato.bankdroid.BankEditActivity$$ViewInjector
true,false,false,false,false,false,self#com.liato.bankdroid.api.domain.account.impl.EquityAccountBuilder
true,false,false,false,false,false,getItemId#com.liato.bankdroid.TransactionsActivity$TransactionsAdapter
true,false,false,false,false,false,startAnimation#com.liato.bankdroid.lockpattern.ChooseLockPatternExample
true,false,false,false,false,false,stopAnimation#com.liato.bankdroid.lockpattern.ChooseLockPatternExample
true,false,false,false,false,false,onSwipeLeft#com.shkmishra.lyrically.OnSwipeTouchListener
true,false,false,false,false,false,onSwipeRight#com.shkmishra.lyrically.OnSwipeTouchListener
true,false,false,false,false,false,onSwipeUp#com.shkmishra.lyrically.OnSwipeTouchListener
true,false,false,false,false,false,onSwipeDown#com.shkmishra.lyrically.OnSwipeTouchListener
true,false,false,false,false,false,onGetDefaultValue#com.shkmishra.lyrically.ColorPickerPreference
