is_static,full_name
false,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$3
false,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$1
false,org.mariotaku.twidere.activity.support.QuickSearchBarActivity$1
false,org.mariotaku.twidere.activity.support.QuickSearchBarActivity$2
false,org.mariotaku.twidere.fragment.support.UserFollowersFragment$1
false,org.mariotaku.twidere.service.RefreshService$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyStatusTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$AcceptFriendshipTask
false,org.mariotaku.twidere.preference.RingtonePreference$1
false,org.mariotaku.twidere.fragment.support.AbsActivitiesFragment$StatusesBusCallback
false,org.mariotaku.twidere.view.StatusTextView$SafeSpannableFactory
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMultiBlockTask
false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$4
false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$3
false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$2
false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportSpamTask
false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileImageTaskInternal
false,org.mariotaku.twidere.util.collection.CompactHashSet$CompactHashIterator
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$AddUserListMembersTask
false,org.mariotaku.twidere.fragment.support.AbsContentRecyclerViewFragment$1
false,org.mariotaku.twidere.preference.TrendsLocationPreference$GetAvailableTrendsTask
false,org.mariotaku.twidere.util.TwidereActionModeForChildListener$1
false,org.mariotaku.twidere.provider.TwidereDataProvider$2
false,org.mariotaku.twidere.provider.TwidereDataProvider$1
false,org.mariotaku.twidere.preference.ThemeBackgroundPreference$1
false,org.mariotaku.twidere.preference.ThemeBackgroundPreference$2
false,org.mariotaku.twidere.provider.TwidereDataProvider$3
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$2
false,org.mariotaku.twidere.activity.support.CustomTabEditorActivity$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateBlockTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyMessageConversationTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateFavoriteTask
false,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$CursorStatusesBusCallback
false,org.mariotaku.twidere.activity.support.UserListSelectorActivity$1
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyDirectMessageTask
false,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreLocalTrendsTask
